Time,Open,High,Low,Close,Volume,Date,Day,Month,Quarter,Year,Tomorrow,Target,Moving Average,MACD,Signal Line,RSI,Day_enc,Month_enc,Close_Ratio_2,Trend_2,Close_Ratio_5,Trend_5,Close_Ratio_60,Trend_60,Close_Ratio_250,Trend_250,Close_Ratio_1000,Trend_1000
2021-08-13 00:00,1.17357,1.18045,1.17302,1.17933,42835,2021-08-13,Friday,August,3,2021,1.1794,1,1.1802679999999999,-0.0028231253448178784,-0.0024862082132501096,64.22417965347029,0,1,1.0024523033375976,1.0,1.00409358019688,2.0,0.9880299470545146,25.0,0.9857467965841151,126.0,1.0187392459790237,511.0
2021-08-16 00:00,1.17939,1.18006,1.17672,1.17776,43716,2021-08-16,Monday,August,3,2021,1.17091,0,1.1804234999999998,-0.002337747886183683,-0.00245769105953682,55.47198194810086,1,1,0.9993339244577,2.0,1.0020470428483672,3.0,0.9873162411409149,25.0,0.9844753875301903,126.0,1.017386681945665,512.0
2021-08-17 00:00,1.17776,1.17846,1.17017,1.17091,59347,2021-08-17,Tuesday,August,3,2021,1.17026,0,1.1801049999999997,-0.0027354773421028877,-0.002513248316050034,47.40224959828602,3,1,0.9970834557430376,1.0,0.9963953415150119,3.0,0.9823118541547672,24.0,0.9788240428630484,125.0,1.0114768950856385,512.0
2021-08-18 00:00,1.17092,1.17427,1.16936,1.17026,59242,2021-08-18,Wednesday,August,3,2021,1.16763,0,1.1795944999999999,-0.0030677670600782747,-0.002624152064855682,53.975404845975866,4,1,0.9997223610417014,0.0,0.9965053424662201,2.0,0.9824388200425043,24.0,0.9783526456251987,125.0,1.0109213821128198,512.0
2021-08-19 00:00,1.17027,1.17041,1.16656,1.16763,63232,2021-08-19,Thursday,August,3,2021,1.16951,1,1.1788745,-0.00350294826863351,-0.0027999113056112477,51.917784154125194,2,1,0.9988750540016853,0.0,0.9952709648493238,2.0,0.9809396845968449,23.0,0.9762092318126341,125.0,1.008659746870745,511.0
2021-08-20 00:00,1.16762,1.17044,1.16638,1.16951,50369,2021-08-20,Friday,August,3,2021,1.16968,1,1.1781229999999998,-0.0036540110585998598,-0.00297073125620897,50.72463768115953,0,1,1.0008044019613718,1.0,0.9985450993584435,2.0,0.9832010943605766,24.0,0.9778288015083535,126.0,1.010297168229065,511.0
2021-08-23 00:00,1.16969,1.17501,1.1695,1.17441,55639,2021-08-23,Monday,August,3,2021,1.17526,1,1.1765425,-0.0033469577001341566,-0.003165405574576023,54.694554501059706,1,1,1.0020905150346429,2.0,1.0033027378723054,2.0,0.9879966108011574,25.0,0.9819562395061845,127.0,1.0145333954096243,512.0
2021-08-24 00:00,1.17439,1.1765,1.17272,1.17526,47189,2021-08-24,Tuesday,August,3,2021,1.17717,1,1.175975,-0.002950962818894176,-0.003122517023439654,50.84251458198328,3,1,1.0003617529270068,2.0,1.0032832115716561,3.0,0.9893564586685701,26.0,0.9826887050616788,128.0,1.0152678748428667,513.0
2021-08-25 00:00,1.17527,1.17745,1.1726,1.17717,59283,2021-08-25,Wednesday,August,3,2021,1.17533,0,1.1754634999999998,-0.0024547165407842186,-0.0029889569269085673,48.47594564818226,4,1,1.0008119263910085,2.0,1.0037295488729499,4.0,0.991573265587016,27.0,0.984284097516912,129.0,1.016916832250292,513.0
2021-08-26 00:00,1.17716,1.17789,1.17458,1.17533,64912,2021-08-26,Thursday,August,3,2021,1.1791,1,1.174883,-0.002184726248352975,-0.002828110791197449,48.140043763676026,2,1,0.9992178533475027,1.0,1.0008464357730666,4.0,0.990547214274708,27.0,0.9827621579283977,128.0,1.0153331257682456,512.0
2021-08-27 00:00,1.17534,1.18022,1.17348,1.1791,90971,2021-08-27,Friday,August,3,2021,1.17983,1,1.1746525,-0.0016475574864955878,-0.002592000130257077,50.24927840461829,0,1,1.0016012368174039,1.0,1.0024195454383154,4.0,0.9942459767300962,27.0,0.9859251595257178,128.0,1.0185764290823396,513.0
2021-08-30 00:00,1.17982,1.18097,1.17827,1.17965,54564,2021-08-30,Monday,August,3,2021,1.18098,1,1.1746625,-0.0007608792091020611,-0.001995006256035399,43.41983793209578,1,1,1.0002331743508215,2.0,1.0019943905641886,4.0,0.9952608434413452,27.0,0.9864011517091577,128.0,1.019034984365525,514.0
2021-08-31 00:00,1.17961,1.1845,1.17952,1.18098,66321,2021-08-31,Tuesday,August,3,2021,1.18407,1,1.1749744999999998,-0.0003414878544509836,-0.0016643025757185161,45.53174681544374,3,1,1.0005634089205,2.0,1.0021502894489862,4.0,0.9968912392372682,28.0,0.9875321990284525,129.0,1.020169921550455,515.0
2021-09-01 00:00,1.18098,1.18571,1.17935,1.18407,63149,2021-09-01,Wednesday,September,3,2021,1.18736,1,1.175498,0.00023748244169397026,-0.0012839455722360189,45.77237788246976,4,11,1.0013065262890848,2.0,1.0035971405953081,4.0,0.9999746643020015,28.0,0.9901164458620111,130.0,1.0228224764079512,515.0
2021-09-02 00:00,1.18407,1.1876,1.18342,1.18736,49915,2021-09-02,Thursday,September,3,2021,1.18773,1,1.1762685,0.000950835437913522,-0.0008369893702061107,62.14285714285769,2,11,1.001387348561838,2.0,1.0043375581104217,5.0,1.0031751950367318,29.0,0.9928445887160354,131.0,1.025642700085951,516.0
2021-09-03 00:00,1.18736,1.1909,1.18655,1.18773,71347,2021-09-03,Friday,September,3,2021,1.18854,1,1.1769465000000001,0.001528410173551098,-0.00036390946145466895,56.47178963492438,0,11,1.0001557835703068,2.0,1.0031859238250005,5.0,1.0038127638283825,30.0,0.9931438432306225,131.0,1.0259429250155987,516.0
2021-09-06 00:00,1.18854,1.18857,1.18557,1.18731,41224,2021-09-06,Monday,September,3,2021,1.18429,0,1.1780945,0.0022984047850829192,0.0005512786771944577,63.85237613751416,1,11,0.99982316087308,2.0,1.0015352301579936,5.0,1.0038094500005283,30.0,0.9927811629066169,132.0,1.0255564741501264,517.0
2021-09-07 00:00,1.1873,1.18851,1.18358,1.18429,68101,2021-09-07,Tuesday,September,3,2021,1.18188,0,1.178339,0.002243059222694299,0.0008896347862944261,57.11940910956156,3,11,0.9987265980772475,1.0,0.998430218049626,4.0,1.0016536488747056,29.0,0.9902293645762492,131.0,1.022927441286013,516.0
2021-09-08 00:00,1.18428,1.18511,1.18019,1.18188,77651,2021-09-08,Wednesday,September,3,2021,1.1823,1,1.1785450000000002,0.0019818846741255225,0.0011080847638606454,50.82772077799498,4,11,0.9989814763943418,0.0,0.9967665052449409,3.0,0.9998636539308345,29.0,0.9881769594938415,131.0,1.0208265881327743,516.0
2021-09-09 00:00,1.18186,1.18412,1.18051,1.1823,81333,2021-09-09,Thursday,September,3,2021,1.18101,0,1.1791145,0.0017881794332339496,0.0012441036977353063,50.15313935681486,2,11,1.000177651447859,1.0,0.9979724859078484,3.0,1.0003459145349958,30.0,0.9884731803975341,132.0,1.021169245263683,517.0
2021-09-10 00:00,1.1823,1.1851,1.18092,1.18101,64092,2021-09-10,Friday,September,3,2021,1.18115,1,1.179652,0.0015131319717580638,0.0012979093525398579,50.953142294920525,0,11,0.999454155400688,1.0,0.9980158160083423,2.0,0.999323635961582,30.0,0.987349559214438,131.0,1.0200406140285023,516.0
2021-09-13 00:00,1.18114,1.18169,1.177,1.18096,59808,2021-09-13,Monday,September,3,2021,1.18023,0,1.1809005000000001,0.0010880943671967014,0.001254930998002326,47.853337511751924,1,11,0.9999788312298633,1.0,0.9990457563227105,2.0,0.9994255153823792,30.0,0.9872477049433478,132.0,1.0199845844966318,516.0
2021-09-14 00:00,1.18095,1.18458,1.18,1.18023,70371,2021-09-14,Tuesday,September,3,2021,1.1819,1,1.181428,0.0008580477780555373,0.0011755543540129683,51.081081081080995,3,11,0.9996908338591982,1.0,0.9991145168444969,2.0,0.9989966836387767,29.0,0.9865960432769777,131.0,1.0193419669685457,516.0
2021-09-15 00:00,1.18024,1.18318,1.17991,1.1819,68103,2021-09-15,Wednesday,September,3,2021,1.17648,0,1.1818025,0.0008012528973546651,0.0011006940626813078,48.46019755955813,4,11,1.0007069890310865,1.0,1.0005248543952323,3.0,1.000566358316028,30.0,0.9879664202092103,131.0,1.0207818100429815,516.0
2021-09-16 00:00,1.18189,1.18204,1.17504,1.17648,67660,2021-09-16,Thursday,September,3,2021,1.17239,0,1.1818635,0.00031525972418622317,0.0009436071949822909,40.65614617940205,2,11,0.9977018122609588,1.0,0.9969189469509777,2.0,0.9962070384585637,30.0,0.9834220888598025,131.0,1.0161022338003323,516.0
2021-09-17 00:00,1.17647,1.17888,1.17235,1.17239,69255,2021-09-17,Friday,September,3,2021,1.17292,1,1.1816245,-0.00039536466760337063,0.0006758128224651587,32.706858677080746,0,11,0.9982587371800058,0.0,0.9949066185106483,2.0,0.9930391798124357,29.0,0.9800098028565241,130.0,1.0125745226528473,516.0
2021-09-20 00:00,1.17293,1.17364,1.17001,1.17266,85315,2021-09-20,Monday,September,3,2021,1.17228,0,1.1811820000000002,-0.0013153112827224422,2.460404788425728e-05,25.636320114896122,1,11,1.0001151361378222,1.0,0.9965395689077886,2.0,0.9935512003736993,29.0,0.9802319254180476,131.0,1.012813079562044,516.0
2021-09-21 00:00,1.17267,1.17486,1.17147,1.17228,69861,2021-09-21,Tuesday,September,3,2021,1.1687,0,1.1808044999999998,-0.0016518403814205218,-0.0003106848379766986,26.620370370369656,3,11,0.9998379489453887,1.0,0.997564549645915,2.0,0.9934781140967033,29.0,0.9799360050663631,130.0,1.0124861283881432,516.0
2021-09-22 00:00,1.17228,1.17555,1.16843,1.1687,84023,2021-09-22,Wednesday,September,3,2021,1.17398,1,1.180257,-0.002182262434458515,-0.0006850003572730619,24.407499115669566,4,11,0.9984707259352921,0.0,0.996757361607912,1.0,0.9906803542047475,29.0,0.9769597660766934,130.0,1.009398879431644,515.0
2021-09-23 00:00,1.16871,1.175,1.16834,1.17398,79470,2021-09-23,Thursday,September,3,2021,1.17181,0,1.179907,-0.002151769599266329,-0.0009783542056717152,44.09237706416392,2,11,1.0022538289480425,1.0,1.0016877104305284,2.0,0.9953050024536864,30.0,0.9813820133854763,130.0,1.0139657330575036,515.0
2021-09-24 00:00,1.17397,1.17476,1.17005,1.17181,56269,2021-09-24,Friday,September,3,2021,1.17224,1,1.179294,-0.0022764630235543315,-0.0012379759692482386,44.417162850653405,0,11,0.9990749385068569,1.0,0.9999351472754177,2.0,0.9936675925630181,29.0,0.9795839657634396,129.0,1.0121030618222913,514.0
2021-09-27 00:00,1.17224,1.1725,1.16846,1.16956,110025,2021-09-27,Monday,September,3,2021,1.1686,0,1.1776294999999999,-0.002530673428801089,-0.0016686653395161684,42.630185348631805,1,11,0.999039024161068,1.0,0.9985434563967536,2.0,0.9919934950504651,30.0,0.9777453010776029,129.0,1.0101800454442824,514.0
2021-09-28 00:00,1.16956,1.17031,1.16682,1.1686,115382,2021-09-28,Tuesday,September,3,2021,1.16014,0,1.1766325,-0.0027482418169353373,-0.0018845806350000025,49.148751087361674,3,11,0.9995894207410956,1.0,0.9983511742543978,2.0,0.9913699798250639,30.0,0.9769842050931794,129.0,1.0093698823236756,514.0
2021-09-29 00:00,1.16858,1.169,1.15894,1.16014,108741,2021-09-29,Wednesday,September,3,2021,1.15736,0,1.175274,-0.003562254180095259,-0.0022201153440190536,40.76899288733084,4,11,0.9963671341583861,0.0,0.9925754052384546,2.0,0.9844595785267756,30.0,0.9699570003064361,129.0,1.0020840573992544,514.0
2021-09-30 00:00,1.16015,1.16096,1.15624,1.15736,101737,2021-09-30,Thursday,September,3,2021,1.15923,1,1.1739275,-0.004381184046615694,-0.0026523290845383816,39.11581445949928,2,11,0.9988004314994606,0.0,0.9930209850930163,1.0,0.9824794726085685,29.0,0.9676881003527408,128.0,0.9997068409960898,513.0
2021-10-01 00:00,1.15735,1.16072,1.15628,1.15923,88879,2021-10-01,Friday,October,4,2021,1.16065,1,1.172795,-0.004823693952902719,-0.003086602058211249,39.71207521300526,0,10,1.0008072209583916,1.0,0.9967772391223223,2.0,0.9844550931833854,29.0,0.9692886271171243,129.0,1.0013485462850373,513.0
2021-10-04 00:00,1.16065,1.164,1.15876,1.1616,75426,2021-10-04,Monday,October,4,2021,1.15955,0,1.1707420000000002,-0.005009164708867475,-0.0037776010628513754,39.648160408587614,1,10,1.001021186385905,2.0,1.0001842625965873,2.0,0.9868123438194888,29.0,0.9713018759739149,129.0,1.003419877117173,514.0
2021-10-05 00:00,1.16161,1.16198,1.15804,1.15955,71112,2021-10-05,Tuesday,October,4,2021,1.15549,0,1.1696620000000002,-0.005121114686169159,-0.004046303787514933,43.439243269463965,3,10,0.9991168170949745,1.0,0.9999775780112732,2.0,0.9853209512377095,29.0,0.9696437574576563,128.0,1.0016725785404426,514.0
2021-10-06 00:00,1.15954,1.15977,1.15291,1.15549,90783,2021-10-06,Wednesday,October,4,2021,1.15592,1,1.1683885,-0.005474339144896367,-0.00433191085899122,39.773484343770555,4,10,0.9982462506047411,0.0,0.9972761309321398,2.0,0.9822577190001712,28.0,0.9663372845538442,127.0,0.9981891198172057,514.0
2021-10-07 00:00,1.15548,1.1572,1.15474,1.15592,57575,2021-10-07,Thursday,October,4,2021,1.15721,1,1.167173,-0.005654394328857615,-0.004596407552964499,34.1054706752096,2,10,1.0001860336331503,1.0,0.9978952966181438,3.0,0.9829742073300708,29.0,0.9667914594221919,127.0,0.9985816912510709,515.0
2021-10-08 00:00,1.15591,1.15861,1.15413,1.15721,68518,2021-10-08,Friday,October,4,2021,1.15653,0,1.1659384999999998,-0.00562811968006538,-0.004802749978384676,33.50559862187775,0,10,1.0005576859061098,2.0,0.999357487430416,3.0,0.9843957216188345,30.0,0.9679489219139635,128.0,0.9997134099026096,516.0
2021-10-11 00:00,1.15655,1.15867,1.15478,1.15532,54963,2021-10-11,Monday,October,4,2021,1.15304,0,1.1640875,-0.0056064951764434046,-0.005090681585814913,27.1337579617836,1,10,0.9991827133053409,1.0,0.9988086778052697,2.0,0.9831203994589653,29.0,0.9664663320011112,127.0,0.9980995056102104,516.0
2021-10-12 00:00,1.15533,1.15703,1.15242,1.15304,64932,2021-10-12,Tuesday,October,4,2021,1.15968,1,1.1630935,-0.005731420846877278,-0.0052188294380273855,29.893000445832072,3,10,0.9990122857786481,0.0,0.9979608722896738,2.0,0.9815294984924298,29.0,0.9646489910506437,127.0,0.9961509303087612,516.0
2021-10-13 00:00,1.15305,1.15994,1.15299,1.15968,77213,2021-10-13,Wednesday,October,4,2021,1.15903,0,1.1624444999999999,-0.0052342951374240165,-0.005221922577906712,42.769857433808816,4,10,1.0028710782109378,1.0,1.0029803655661398,3.0,0.9874555699772682,29.0,0.9702640766853996,128.0,1.0019000402546656,517.0
2021-10-14 00:00,1.15966,1.16242,1.15839,1.15903,94235,2021-10-14,Thursday,October,4,2021,1.15983,1,1.161782,-0.004837010947539744,-0.005144940251833319,43.11008468052353,2,10,0.9997196717140133,1.0,1.001879231295857,2.0,0.9871569296154318,29.0,0.9697714906007731,128.0,1.0013597404846848,516.0
2021-10-15 00:00,1.15903,1.16185,1.15881,1.15983,90919,2021-10-15,Friday,October,4,2021,1.15963,0,1.1613385,-0.004406808109909122,-0.004997313823448479,49.42825525636291,0,10,1.000344997110649,1.0,1.002116850127011,2.0,0.98807673767616,30.0,0.970466842219728,129.0,1.0020661658631136,517.0
2021-10-18 00:00,1.15965,1.16223,1.15717,1.16131,70002,2021-10-18,Monday,October,4,2021,1.16313,1,1.160096,-0.003564563870491755,-0.004556871858730505,54.272801972062574,1,10,1.0006376177223262,1.0,1.0023580630738718,2.0,0.9896067895661422,29.0,0.9717149623168955,129.0,1.0033566496619355,517.0
2021-10-19 00:00,1.16133,1.16693,1.1613,1.16313,60875,2021-10-19,Tuesday,October,4,2021,1.16523,1,1.1596405,-0.003009798451645729,-0.00424745717731355,55.012126111560264,3,10,1.0007829842886888,1.0,1.0021833609628157,3.0,0.991423821260212,29.0,0.9732407940288686,130.0,1.0049423380929186,518.0
2021-10-20 00:00,1.16313,1.16586,1.16168,1.16523,62797,2021-10-20,Wednesday,October,4,2021,1.16246,0,1.159424,-0.0023733321154939535,-0.0038726321649496308,57.01042873696407,4,10,1.0009019223831366,2.0,1.0030334697419139,3.0,0.9934863464511118,29.0,0.9750336232340816,130.0,1.0067727919452092,518.0
2021-10-21 00:00,1.16522,1.16674,1.16194,1.16246,74254,2021-10-21,Thursday,October,4,2021,1.16395,1,1.159117,-0.0020685982952555193,-0.003511825391010809,55.467869222096844,2,10,0.9988099789920479,1.0,1.0000585000585,3.0,0.9914989720040811,28.0,0.9727507613490575,130.0,1.004401434211909,517.0
2021-10-22 00:00,1.16249,1.16556,1.1621,1.16395,107162,2021-10-22,Friday,October,4,2021,1.16391,0,1.1593075000000002,-0.001687412558085688,-0.003146942824425785,61.00613189838594,0,10,1.0006404717998978,1.0,1.0006310092020743,3.0,0.9930905854409567,29.0,0.9740553725729373,130.0,1.0057073144856667,518.0
2021-10-25 00:00,1.16393,1.16649,1.15907,1.16087,74216,2021-10-25,Monday,October,4,2021,1.15962,0,1.159717,-0.0013530364570883968,-0.00250428651896312,64.05819464344762,1,10,0.9986751662494302,1.0,0.9980586831371957,3.0,0.9908365098847223,29.0,0.9715628450438654,129.0,1.003067891011978,517.0
2021-10-26 00:00,1.16087,1.16257,1.15848,1.15962,66852,2021-10-26,Tuesday,October,4,2021,1.15982,1,1.1596655,-0.001421907723172744,-0.0022878107598050448,62.87321505841638,3,10,0.9994613206693413,0.0,0.9975860828990404,2.0,0.9901544122418636,29.0,0.9705907049078837,128.0,1.002011601238163,517.0
2021-10-27 00:00,1.15962,1.16259,1.15849,1.15982,77745,2021-10-27,Wednesday,October,4,2021,1.16821,1,1.1595765,-0.0014437081997551449,-0.002118990247795065,59.01442307692355,4,10,1.000086227710137,1.0,0.9986877273228258,2.0,0.9906619887636372,30.0,0.970829674578951,129.0,1.002206839032095,518.0
2021-10-28 00:00,1.15984,1.16921,1.15821,1.16821,108846,2021-10-28,Thursday,October,4,2021,1.15529,0,1.1600095,-0.0007750480808412785,-0.001850201814404308,68.56465005931207,2,10,1.0036039054479537,2.0,1.0049170146254516,3.0,0.9980430026809041,31.0,0.9778843331279363,130.0,1.0094757088842494,518.0
2021-10-29 00:00,1.16821,1.16899,1.1535,1.15529,96374,2021-10-29,Friday,October,4,2021,1.15562,1,1.1599995,-0.0012729918841898336,-0.001734759828361413,44.123159303882005,0,10,0.9944394232838389,1.0,0.9952858553260702,2.0,0.9872955703775722,31.0,0.9671505190226836,129.0,0.9983445984587491,517.0
2021-11-01 00:00,1.15562,1.1609,1.1546,1.15995,76964,2021-11-01,Monday,November,4,2021,1.1579,0,1.1601215000000002,-0.0015320505212907953,-0.001676222311097624,43.002114164905,1,9,1.0020127502980252,1.0,0.9994588903115518,3.0,0.9914707050515331,32.0,0.9711269177946149,129.0,1.0024061030358538,517.0
2021-11-02 00:00,1.15996,1.16133,1.15751,1.1579,69826,2021-11-02,Tuesday,November,4,2021,1.16152,1,1.16019,-0.0016074259399858626,-0.0016624630368752718,40.87073007367716,3,9,0.9991155596781499,1.0,0.9979883368355004,3.0,0.9899165978808996,32.0,0.9695016013229228,128.0,1.0006718562176877,516.0
2021-11-03 00:00,1.1579,1.16164,1.15622,1.16152,100256,2021-11-03,Wednesday,November,4,2021,1.15552,0,1.1605,-0.0013593875820978596,-0.0016018479459197895,43.08922124806607,4,9,1.0015607350113391,1.0,1.0008151139005355,3.0,0.9931904421637925,32.0,0.9726135171574443,128.0,1.003839015307145,516.0
2021-11-04 00:00,1.16152,1.1616,1.15282,1.15552,85764,2021-11-04,Thursday,November,4,2021,1.15631,1,1.160624,-0.0016281964175748342,-0.0016071176402507987,42.15948897589134,2,9,0.9974104892448986,1.0,0.9978273559716626,2.0,0.9883140620416137,32.0,0.9676833035973715,128.0,0.9986928542477044,516.0
2021-11-05 00:00,1.15553,1.15731,1.15132,1.15631,90784,2021-11-05,Friday,November,4,2021,1.15682,1,1.1604554999999999,-0.0017572267426055888,-0.0016371394607217567,40.554849639983026,0,9,1.0003417206282468,1.0,0.9983336786849012,3.0,0.9893143904371381,32.0,0.968442920067592,128.0,0.999419109412654,516.0
2021-11-08 00:00,1.15681,1.15949,1.15503,1.15877,57896,2021-11-08,Monday,November,4,2021,1.1594,1,1.1602919999999999,-0.001653207705538673,-0.0016660283545189948,37.36073285466706,1,9,1.0010625982687424,2.0,1.000661483034601,3.0,0.9916876542331176,32.0,0.9705899607575997,129.0,1.0015836546996422,517.0
2021-11-09 00:00,1.15877,1.16087,1.15698,1.1594,68662,2021-11-09,Tuesday,November,4,2021,1.14856,0,1.1602805,-0.0014709758236133297,-0.001627017848337862,31.335890543356783,3,9,1.0002717660913565,2.0,1.0009462110119622,4.0,0.9923897385154897,33.0,0.9711984132725512,129.0,1.0021607481225931,517.0
2021-11-10 00:00,1.1594,1.15952,1.14759,1.14856,101937,2021-11-10,Wednesday,November,4,2021,1.14474,0,1.159643,-0.0021761676446279132,-0.0017368478075958723,25.854120461511613,4,9,0.9953032114941334,1.0,0.9938116070439694,3.0,0.983415663276431,33.0,0.9622508076536238,128.0,0.9928288824550713,517.0
2021-11-11 00:00,1.14856,1.14875,1.14428,1.14474,68519,2021-11-11,Thursday,November,4,2021,1.14413,0,1.1587235,-0.0030085980725496064,-0.0019911978605866194,24.44512511191745,2,9,0.9983342781145074,0.0,0.9923575448439435,3.0,0.9804651829396854,33.0,0.959201146677486,127.0,0.9895703175100947,516.0
2021-11-12 00:00,1.14477,1.1462,1.14328,1.14413,68754,2021-11-12,Friday,November,4,2021,1.14412,0,1.1576685,-0.0036751621049948557,-0.0023279907094682665,29.838826775083533,0,9,0.999733492946301,0.0,0.993927653068316,2.0,0.9802978801610626,32.0,0.958840931915648,127.0,0.9890944241581618,515.0
2021-11-15 00:00,1.1441,1.14638,1.13562,1.13668,77648,2021-11-15,Monday,November,4,2021,1.13179,0,1.1553879999999999,-0.005079424463556137,-0.003170809253029889,28.325180526438544,1,9,0.9967336165660445,0.0,0.9912601530301681,1.0,0.9744396894631443,31.0,0.9527875448066138,126.0,0.9827246638714731,514.0
2021-11-16 00:00,1.1367,1.13856,1.13089,1.13179,90620,2021-11-16,Tuesday,November,4,2021,1.13178,0,1.153782,-0.006134859123787306,-0.003763619227181373,30.667530784186653,3,9,0.9978443620590091,0.0,0.9917716749329644,0.0,0.9708506341079708,30.0,0.9488857444276492,125.0,0.9785772350419933,514.0
2021-11-17 00:00,1.1318,1.13321,1.12635,1.13178,84534,2021-11-17,Wednesday,November,4,2021,1.13676,1,1.1523275,-0.006892651417429452,-0.004389425665230989,27.455765710799383,4,9,0.9999955821997994,0.0,0.9946881064206767,0.0,0.9714724703115409,29.0,0.9491169718531111,124.0,0.9786492200582154,513.0
2021-11-18 00:00,1.13178,1.1374,1.13137,1.13676,79086,2021-11-18,Thursday,November,4,2021,1.12794,0,1.1511844999999998,-0.007010549637036068,-0.004913650459592005,33.10783923597303,2,9,1.002195244518501,1.0,1.000468215886248,1.0,0.9762857894948537,30.0,0.953531903105939,124.0,0.9830244945584161,514.0
2021-11-19 00:00,1.13677,1.13692,1.12499,1.12794,115118,2021-11-19,Friday,November,4,2021,1.12752,0,1.1495905,-0.007726617477046505,-0.005476243863082905,27.313831609234455,0,9,0.9961054444297258,1.0,0.9955427673677614,1.0,0.9694207961276112,29.0,0.9464083854632397,123.0,0.9754778376812798,513.0
2021-11-22 00:00,1.12752,1.12904,1.12306,1.12417,96436,2021-11-22,Monday,November,4,2021,1.12445,1,1.146,-0.008803312705276012,-0.006582753164100848,33.41061521901136,1,9,0.9983260142710613,0.0,0.9944112631005371,1.0,0.966949076125546,28.0,0.943523325942511,123.0,0.9722992239120516,513.0
2021-11-23 00:00,1.12415,1.1275,1.12259,1.12445,95147,2021-11-23,Tuesday,November,4,2021,1.12025,0,1.1444415000000001,-0.009127408813997429,-0.007091684294080164,32.77043972579851,3,9,1.0001245208172123,1.0,0.9959522417671962,2.0,0.9679743629621936,28.0,0.9440323838074917,124.0,0.9726265041565737,513.0
2021-11-24 00:00,1.12444,1.12552,1.11859,1.12025,100451,2021-11-24,Wednesday,November,4,2021,1.12091,1,1.1424565,-0.009612356946882006,-0.007595818824640533,32.71891728108251,4,9,0.9981289259143761,1.0,0.9942629629169425,2.0,0.9652426483449351,27.0,0.9407927957803842,123.0,0.9690863068481145,512.0
2021-11-25 00:00,1.12025,1.12296,1.12025,1.12091,52745,2021-11-25,Thursday,November,4,2021,1.13071,1,1.140607,-0.00983010996327982,-0.00804267705236839,32.830854550038325,2,9,1.00029449035321,1.0,0.9976556325341953,2.0,0.9667338374954666,27.0,0.9416220378148812,124.0,0.9697565067732203,512.0
2021-11-26 00:00,1.12091,1.13301,1.12067,1.13071,135990,2021-11-26,Friday,November,4,2021,1.12925,0,1.1390665,-0.009106923751474483,-0.00825552639218961,53.931659118979205,0,9,1.0043524218118511,2.0,1.005882049429854,3.0,0.9759858280319607,27.0,0.9501215072566728,124.0,0.9783267626442272,513.0
2021-11-29 00:00,1.12925,1.13003,1.12583,1.12925,97316,2021-11-29,Monday,November,4,2021,1.13299,1,1.1364,-0.00802156089914341,-0.008256330590381101,53.61527967257859,1,9,0.9993539708667409,1.0,1.0036760719358215,3.0,0.9755404347148129,26.0,0.9491550439826302,124.0,0.9771595520307761,512.0
2021-11-30 00:00,1.12925,1.13828,1.12349,1.13299,162825,2021-11-30,Tuesday,November,4,2021,1.13187,0,1.1352085,-0.007215422414640571,-0.008048148955232995,50.442277160353775,3,9,1.0016532286583208,1.0,1.005473801540971,3.0,0.9794948338323786,27.0,0.9525607766884241,124.0,0.9804850087624806,512.0
2021-12-01 00:00,1.13298,1.13596,1.13025,1.13187,116514,2021-12-01,Wednesday,December,4,2021,1.13057,0,1.1338635,-0.006590950127185025,-0.007756709189623402,56.196079846948,4,2,0.9995054881979462,1.0,1.0024124426779175,3.0,0.9792321834108361,27.0,0.9518866289207558,123.0,0.9796081444524369,511.0
2021-12-02 00:00,1.13189,1.13476,1.12953,1.13057,86981,2021-12-02,Thursday,December,4,2021,1.13117,1,1.132422,-0.006130284373455641,-0.00743142422638985,60.08954763007566,2,2,0.9994253991266069,0.0,0.9995508709390512,2.0,0.9788376088750529,26.0,0.9510782195356751,122.0,0.9785771266821351,510.0
2021-12-03 00:00,1.13057,1.13333,1.12665,1.13117,120078,2021-12-03,Friday,December,4,2021,1.1304,0,1.1315525,-0.005651639872688019,-0.007075467355649484,53.100892451973984,0,2,1.0002652824816292,1.0,1.0000000000000002,2.0,0.9800619284102035,27.0,0.951887156237773,122.0,0.9791980681447132,510.0
2021-12-06 00:00,1.1304,1.13101,1.12663,1.12834,74963,2021-12-06,Monday,December,4,2021,1.12723,0,1.1300459999999999,-0.005081739269277685,-0.006388431256906762,62.17274788703353,1,2,0.9987475160543658,1.0,0.9976586842654387,2.0,0.9783533730809321,26.0,0.9498166109973599,122.0,0.9768474243607485,510.0
2021-12-07 00:00,1.12833,1.12984,1.12275,1.12723,69266,2021-12-07,Tuesday,December,4,2021,1.13441,1,1.1292015,-0.004962015862424174,-0.006103148178010245,61.08663729809085,3,2,0.999507884924875,0.0,0.9976934705567887,1.0,0.9781400936665117,26.0,0.9491897880405807,122.0,0.9759789166458265,510.0
2021-12-08 00:00,1.12725,1.13547,1.12667,1.13441,86382,2021-12-08,Wednesday,December,4,2021,1.12936,0,1.1290879999999999,-0.004238904750360151,-0.005730299492480226,68.36009476177951,4,2,1.0031746873949876,1.0,1.0035971350314594,2.0,0.9850469956939305,26.0,0.9555070835771914,123.0,0.982283635189793,510.0
